class_id,rank,gender,caste,region,seat_category,branch_code,branch,college_code,college,students_per_class,fee
46,63422,F,BC_C,OU,BC_C_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
47,24801,M,OC,OU,OC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
48,31354,M,OC,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
49,28580,M,OC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
50,56957,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
51,48481,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
52,79573,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
53,21896,M,BC_B,AU,BC_B_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
54,26654,M,OC,OU,OC_PHH_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
55,34764,F,OC,OU,OC_CAP_GIRLS_UR(0),ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
56,70510,F,BC_D,OU,BC_D_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
57,73621,M,BC_D,OU,BC_D_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
58,52358,M,OC,OU,OC_NCC_GEN_OU(57),ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
59,76714,M,BC_B,OU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
60,31541,M,OC,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
61,54740,F,SC,OU,SC_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
62,68998,F,BC_D,OU,BC_D_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
63,56937,F,BC_B,OU,BC_E_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
64,24619,F,BC_B,OU,BC_B_GIRLS_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
65,41082,M,BC_B,OU,BC_B_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
66,28417,M,BC_D,OU,BC_D_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
67,58115,F,BC_B,OU,BC_E_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
68,71971,M,BC_B,OU,BC_A_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
69,71798,M,BC_D,OU,BC_D_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
70,73604,M,BC_B,OU,BC_A_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
71,55969,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
72,59328,M,BC_B,AU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
73,75010,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
74,43139,M,BC_B,OU,BC_A_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
75,78816,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
76,34706,M,OC,OU,BC_D_PHV_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
77,82435,M,BC_B,OU,BC_B_SG_GIRLS_OU(0),ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
78,70865,M,BC_B,OU,BC_A_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
79,21655,M,OC,OU,OC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
80,64774,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
81,74305,F,BC_D,OU,BC_D_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
82,71706,M,BC_B,OU,BC_A_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
83,78522,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
84,34362,M,OC,OU,BC_E_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
1,68803,M,SC,OU,SC_GEN_UR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
2,75152,F,SC,OU,SC_GEN_UR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
3,80441,M,SC,OU,SC_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
4,73469,M,ST,OU,ST_GIRLS_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
5,54467,M,OC,AU,SC_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
6,60394,M,OC,OU,ST_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
7,51209,M,ST,OU,ST_GEN_UR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
8,73007,F,OC,OU,SC_GIRLS_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
9,79422,M,OC,NL,BC_B_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
10,54505,M,ST,OU,SC_CAP_GIRLS_UR(0),EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
11,53672,M,BC_D,OU,BC_D_GIRLS_UR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
12,80933,F,BC_B,OU,BC_A_GEN_UR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
13,61409,M,OC,OU,ST_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
14,71132,M,ST,OU,ST_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
15,58434,M,ST,OU,ST_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
16,63238,M,OC,OU,BC_B_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
17,72754,M,OC,SVU,BC_A_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
18,66855,M,OC,OU,BC_B_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
19,53554,M,OC,OU,SC_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
20,61134,M,BC_D,OU,BC_D_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
21,62046,M,ST,OU,ST_GIRLS_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
22,38726,M,OC,OU,SC_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
23,71146,M,OC,OU,BC_A_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
24,76126,M,ST,OU,SC_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
25,72991,M,OC,OU,BC_A_PHH_GEN_OU,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",42,70000
1,74223,M,SC,OU,SC_GEN_UR,MEC,MECHANICAL ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
2,77547,M,BC_D,OU,BC_D_GEN_UR,MEC,MECHANICAL ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
3,51418,M,OC,OU,OC_CAP_GEN_UR(0),MEC,MECHANICAL ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
4,85930,M,SC,OU,SC_GEN_UR,MEC,MECHANICAL ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
5,51084,M,ST,OU,ST_GEN_UR,MEC,MECHANICAL ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
6,85250,M,SC,OU,SC_CAP_GEN_UR(0),MEC,MECHANICAL ENGINEERING,ANRH,"ANRH  -  ANURAG COLLEGE OF ENGINEERING, GHTKESAR",84,70000
1,64207,M,BC_A,OU,BC_D_GEN_UR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",42,65000
2,60315,M,OC,OU,SC_GEN_UR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",42,65000
3,84556,F,OC,OU,ST_GIRLS_OU,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",42,65000
4,33495,F,BC_D,OU,BC_D_GIRLS_UR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",42,65000
5,80299,F,SC,OU,SC_GIRLS_UR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",42,65000
6,77534,M,OC,OU,SC_GEN_OU,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",42,65000
7,81036,M,BC_B,OU,BC_B_GIRLS_UR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",42,65000
8,35176,M,OC,OU,OC_CAP_GEN_UR(0),CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",42,65000
1,63858,F,BC_D,OU,BC_D_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
2,56943,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
3,86162,M,ST,OU,ST_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
4,54227,M,OC,OU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
5,56919,M,OC,NL,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
6,82084,M,BC_B,OU,BC_B_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
7,45539,F,OC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
8,61737,M,OC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
9,52041,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
10,46333,M,SC,OU,SC_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
11,65038,F,OC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
12,77388,M,BC_D,OU,BC_D_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
13,63923,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
14,51767,F,BC_B,OU,BC_B_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
15,82935,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
16,73056,F,OC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
17,62765,M,BC_A,OU,BC_A_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
18,65450,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
19,57197,F,OC,OU,OC_PHO_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
20,62215,M,OC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
21,43860,F,BC_D,OU,OC_GIRLS_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
22,70781,M,BC_E,OU,BC_E_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
23,69123,M,ST,OU,ST_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
24,61369,M,BC_B,AU,BC_B_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
25,78157,M,BC_A,SVU,BC_A_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
26,44171,M,OC,AU,OC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
27,40619,M,BC_D,OU,BC_D_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
28,55337,M,OC,OU,OC_NCC_GEN_OU(0),CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
29,66061,M,ST,OU,SC_GIRLS_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
30,48706,F,OC,OU,OC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
31,49657,F,BC_B,OU,ST_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
32,51960,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
33,73641,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
34,69408,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
35,65989,F,BC_D,OU,BC_D_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
36,49847,F,OC,OU,ST_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
37,43009,M,OC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
38,65136,M,OC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
39,81050,M,ST,OU,ST_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
40,66690,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
41,84402,M,SC,OU,SC_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
42,44840,F,BC_B,OU,BC_E_GIRLS_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
43,27783,F,BC_B,OU,BC_A_GIRLS_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
44,39874,M,OC,OU,BC_D_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
45,72601,M,OC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
46,50030,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
47,18132,M,OC,OU,OC_GEN_UR,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
48,68521,F,OC,OU,SC_GIRLS_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
49,45357,M,ST,OU,ST_CAP_GEN_UR(0),CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
50,60842,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
51,74625,M,OC,OU,SC_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
52,71052,M,BC_B,OU,BC_B_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
53,58631,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
54,49568,M,BC_D,OU,BC_D_GEN_OU,CSE,COMPUTER SCIENCE AND ENGINEERING,AVIH,"AVIH  -  AVANTHI INST OF ENGG AND TECHNOLOGY, HAYATHNAGAR",126,65000
